SubType,Method,Pre.Energy,Pre.Contrast,Pre.Homogeneity,Pre.Entropy,Pre.Correlation,Pre.I,Pre.SD,Pre.Kurtosis,Pre.Skewness,Post1.Energy,Post1.Contrast,Post1.Homogeneity,Post1.Entropy,Post1.Correlation,Post1.I,Post1.SD,Post1.Kurtosis,Post1.Skewness,Post2.Energy,Post2.Contrast,Post2.Homogeneity,Post2.Entropy,Post2.Correlation,Post2.I,Post2.SD,Post2.Kurtosis,Post2.Skewness,Post3.Energy,Post3.Contrast,Post3.Homogeneity,Post3.Entropy,Post3.Correlation,Post3.I,Post3.SD,Post3.Kurtosis,Post3.Skewness
-1,GCGMM,-0.952,0.984,-0.357,-0.303,-0.189,1.113,-1.318,0.251,-0.187,-0.956,0.474,-0.290,-0.040,-0.047,0.541,-0.758,-0.295,-0.437,-1.005,-0.352,-0.921,0.874,-0.093,-1.756,1.458,-0.712,0.270,-0.960,0.679,-0.310,0.003,-0.138,0.650,-0.634,-0.300,-0.031
-1,GCGMM,0.456,-0.796,0.193,0.626,0.413,-0.459,0.185,-0.471,0.610,0.466,-0.690,0.249,0.537,0.406,-0.369,1.003,-0.737,0.402,0.466,-0.797,0.255,0.495,0.400,-0.435,0.732,-0.149,-0.239,0.465,-0.742,0.183,0.411,0.386,-0.402,0.125,-0.117,-0.150
-1,GCGMM,0.774,-0.955,0.658,1.731,1.134,0.430,1.163,-1.375,0.274,0.782,-0.828,0.650,1.744,0.916,-0.318,0.279,-0.901,0.056,0.768,-0.841,0.632,1.813,0.930,-0.074,0.729,-0.976,0.065,0.769,-0.841,0.675,1.816,0.953,0.164,0.959,-0.937,0.006
-1,GCGMM,-0.778,4.030,-3.044,-2.771,-3.351,1.706,-2.101,-0.032,0.070,-0.710,4.065,-2.719,-3.124,-3.527,1.806,-2.309,1.330,-0.525,-0.769,4.031,-3.111,-2.865,-3.315,2.416,-1.086,0.881,-0.886,-0.744,3.753,-2.890,-2.878,-3.281,2.480,-0.971,1.867,-1.562
-1,GCGMM,-0.542,-0.518,-0.773,-0.492,-0.787,-0.872,2.295,-0.953,1.095,-0.507,-0.617,-0.641,-0.596,-0.221,-0.408,1.183,-0.162,-0.182,-0.492,-0.243,-0.527,-0.771,-0.464,-0.012,0.755,0.706,0.406,-0.504,-0.118,-0.595,-0.648,-0.381,0.445,1.582,0.249,-0.915
-1,GCGMM,0.609,-0.634,1.572,0.580,1.355,1.011,-1.681,0.034,-0.088,0.610,-0.850,1.691,0.730,1.560,0.838,-0.689,-0.304,-0.847,0.622,-0.833,1.728,0.668,1.567,0.821,-0.947,-0.092,-0.869,0.614,-0.921,1.667,0.605,1.549,0.150,-1.492,-0.138,-0.319
-1,GCGMM,1.362,-0.258,-0.909,-1.131,-1.693,-0.895,1.115,-0.713,2.091,1.402,0.137,-0.737,-1.274,-1.500,-0.431,1.595,-0.600,2.620,1.380,0.586,-0.813,-1.234,-1.542,0.157,2.078,-1.114,2.244,1.384,0.849,-0.799,-1.314,-1.495,0.190,1.496,-0.948,1.530
-1,GCGMM,-0.151,-0.803,1.088,0.667,0.856,-1.720,1.666,-0.205,-0.773,-0.186,-1.021,1.070,0.509,0.759,-1.246,1.853,0.140,-0.014,-0.160,-1.196,1.244,0.206,0.866,-1.942,0.663,0.269,-0.536,-0.181,-0.827,1.152,0.485,0.804,-1.029,1.532,0.275,-1.273
1,GCGMM,-0.211,-0.303,-0.570,0.330,-0.547,-1.262,0.247,-0.705,0.588,-0.203,0.241,-0.605,0.385,-0.579,-0.977,0.239,-0.328,0.771,-0.208,0.107,-0.615,0.386,-0.519,-0.580,0.808,-0.625,0.367,-0.208,0.238,-0.598,0.393,-0.492,-0.414,0.929,-0.607,0.062
1,GCGMM,-0.522,0.416,0.030,0.147,0.323,1.042,-0.837,2.052,-1.661,-0.501,0.601,0.174,0.090,0.280,1.409,-0.868,1.323,-1.533,-0.512,0.702,0.137,0.009,0.259,1.507,-0.935,0.661,-1.194,-0.513,0.591,0.111,0.085,0.244,1.353,-0.787,0.455,-1.111
1,GCGMM,1.431,-1.346,1.360,1.278,0.830,-1.199,-0.461,-0.187,2.009,1.418,-1.216,1.161,1.360,0.848,-1.580,-1.167,0.989,1.710,1.407,-1.166,1.150,1.491,0.863,-1.440,-0.812,0.569,1.663,1.411,-1.169,1.207,1.403,0.877,-1.423,-0.759,0.525,1.780
1,GCGMM,2.281,-0.968,1.176,1.344,0.842,0.395,-0.451,0.328,-0.801,2.277,-1.080,1.149,1.441,0.802,-0.113,-0.918,0.791,-0.929,2.262,-0.998,1.148,1.447,0.863,0.431,-0.440,0.735,-1.399,2.269,-0.958,1.219,1.365,0.891,0.508,-0.526,0.985,-1.763
1,GCGMM,-0.701,0.235,0.457,-0.201,0.438,1.091,-0.539,-0.019,-0.662,-0.730,0.041,0.261,0.105,0.420,0.752,-0.400,-0.136,-0.733,-0.727,0.226,0.247,-0.012,0.345,0.800,-0.763,-0.087,-0.286,-0.727,0.288,0.266,-0.020,0.304,0.765,-0.923,-0.136,0.197
1,GCGMM,0.602,0.229,0.150,0.101,0.218,0.786,0.472,0.212,-1.221,0.622,0.351,0.408,-0.094,0.165,0.890,-0.012,0.563,-1.639,0.615,0.275,0.392,-0.185,0.169,0.545,-0.242,0.499,-1.752,0.572,-0.394,-0.020,0.677,0.069,-0.894,0.549,-0.629,0.071
1,GCGMM,0.645,-0.184,0.963,-0.388,0.695,-0.001,-1.112,1.813,-2.133,0.577,-0.203,0.717,0.063,0.690,1.183,-0.935,0.378,-1.295,0.593,-0.137,0.818,-0.277,0.728,1.444,-1.132,0.006,-1.166,0.604,-0.050,0.859,-0.449,0.738,1.797,-1.234,0.400,-1.163
1,GCGMM,1.791,-1.100,1.529,1.651,1.346,0.029,-0.403,-0.170,-0.058,1.811,-0.799,1.745,1.282,1.359,0.976,-0.663,1.091,-1.373,1.800,-1.009,1.773,1.207,1.395,0.388,-0.606,0.424,-0.841,1.800,-0.836,1.741,1.174,1.392,0.750,-0.672,0.398,-1.008
1,GCGMM,-0.876,0.184,-0.236,0.483,0.415,0.464,1.219,-0.922,-0.320,-0.846,0.459,-0.137,0.367,0.365,0.823,1.666,-0.818,-1.230,-0.865,0.089,-0.152,0.348,0.468,0.744,1.324,-0.905,-0.845,-0.878,-0.117,-0.212,0.445,0.491,0.405,0.818,-0.919,-0.354
1,GCGMM,2.512,-1.202,1.115,1.085,0.668,-1.116,-1.105,0.540,0.088,2.524,-0.726,1.284,0.701,0.605,-0.437,-1.566,2.747,-2.128,2.519,-0.807,1.298,0.614,0.664,-0.527,-1.459,3.188,-2.630,2.530,-1.026,1.361,0.513,0.700,-1.434,-1.718,2.492,-2.327
1,GCGMM,-0.284,-0.433,-0.081,1.214,0.487,-0.396,1.234,-1.052,0.573,-0.262,-0.529,0.120,0.937,0.538,-0.316,1.556,-1.364,0.587,-0.267,-0.570,0.059,0.982,0.549,-0.487,1.044,-1.041,0.544,-0.266,-0.501,0.050,0.950,0.484,-0.952,0.660,-0.672,0.037
1,GCGMM,3.402,-1.509,1.827,1.929,1.497,-0.670,-0.665,-0.139,-0.311,3.391,-1.514,1.844,2.182,1.485,-0.058,0.842,-0.488,-0.246,3.374,-1.497,1.921,2.090,1.566,0.318,0.699,-0.207,-0.914,3.378,-1.516,1.972,1.990,1.593,0.538,0.624,0.179,-1.390
1,GCGMM,-0.551,-0.069,0.356,0.244,0.559,0.047,-1.441,0.100,0.185,-0.601,-0.378,-0.090,1.087,0.421,-0.451,-0.423,-0.263,0.838,-0.587,-0.237,0.106,0.803,0.304,0.040,-0.471,-0.106,1.369,-0.576,-0.489,0.228,0.589,0.454,-0.053,-0.543,-0.050,0.962
1,GCGMM,-0.411,0.301,0.503,-0.459,0.406,1.271,-1.563,-0.683,0.729,-0.432,0.376,0.354,-0.263,0.408,1.373,-0.995,-0.273,-0.406,-0.446,0.223,0.357,-0.032,0.186,0.941,-0.672,-0.736,0.410,-0.442,0.049,0.395,-0.083,0.142,0.841,-0.675,-0.743,1.349
1,GCGMM,1.468,-0.987,1.060,0.889,0.620,-2.456,1.704,-1.107,0.418,1.400,-1.499,1.073,0.874,0.842,-2.485,2.271,-0.817,1.070,1.575,-1.633,1.106,1.060,0.891,-2.817,2.393,-0.931,1.451,1.564,-1.687,1.186,1.060,0.917,-2.812,2.463,-0.901,1.335
1,GCGMM,-0.864,2.158,-1.286,-1.514,-1.384,1.298,0.464,-1.061,0.080,-0.848,2.064,-1.337,-1.513,-1.386,1.050,1.019,-1.356,-0.104,-0.863,1.856,-1.285,-1.511,-1.339,0.713,0.253,-0.906,-0.071,-0.868,1.461,-1.352,-1.536,-1.333,0.083,-0.338,-0.380,0.268
1,GCGMM,-0.653,0.864,-0.932,-1.153,-1.047,0.852,-0.780,-0.859,0.410,-0.661,0.871,-1.055,-0.944,-1.021,0.518,1.182,-0.961,-0.244,-0.657,0.689,-0.905,-1.051,-1.274,0.001,-0.319,-0.248,0.394,-0.660,0.598,-0.913,-1.032,-1.325,0.043,-0.278,-0.470,0.836
1,GCGMM,-0.043,-0.617,1.233,0.690,1.222,1.029,-0.262,-0.857,-0.082,-0.078,-0.822,0.944,0.844,1.166,0.592,-0.600,-0.980,0.578,-0.070,-0.813,1.005,0.863,1.130,0.592,-0.715,-0.594,0.663,-0.066,-0.773,1.046,0.776,1.117,0.718,-0.751,-0.599,0.582
1,GCGMM,-0.780,-0.185,-0.841,-1.134,-1.081,-0.865,-0.707,0.408,0.627,-0.801,0.916,-1.064,-0.909,-0.956,0.250,0.211,-0.624,-0.106,-0.815,0.925,-1.050,-0.803,-1.155,0.072,0.429,-0.598,0.500,-0.820,0.962,-1.102,-0.723,-1.254,-0.764,-0.055,-0.626,0.664
1,GCGMM,0.203,-1.063,0.762,0.994,0.963,-0.805,0.250,-0.066,-0.344,0.210,-1.076,0.988,0.650,0.986,-1.279,-0.313,-0.381,0.139,0.197,-1.148,0.881,0.712,0.966,-1.419,-0.409,0.080,0.456,0.197,-1.112,0.850,0.671,0.949,-1.636,-0.693,0.399,0.823
1,GCGMM,-0.672,0.681,-0.197,-0.561,-0.382,0.745,-1.326,-0.539,0.341,-0.688,0.600,-0.373,-0.234,-0.271,0.649,-0.005,-0.184,-0.951,-0.699,0.837,-0.354,-0.192,-0.426,1.110,-0.420,-0.262,-0.406,-0.710,0.703,-0.472,-0.060,-0.419,0.655,-0.381,-0.238,-0.288
1,GCGMM,-1.027,1.878,-1.094,-1.612,-1.490,1.636,-0.199,0.317,-1.134,-1.048,1.689,-1.214,-1.554,-1.260,1.300,1.240,-1.152,-0.231,-1.040,1.815,-1.308,-1.502,-1.472,1.277,0.105,-0.835,0.013,-1.051,1.495,-1.315,-1.537,-1.477,1.089,-0.448,-0.401,0.176
1,GCGMM,-0.303,1.444,-0.611,-0.851,-0.600,1.540,-1.515,-0.664,0.523,-0.283,1.253,-0.409,-0.947,-0.819,1.296,-2.003,-0.280,0.716,-0.277,1.156,-0.358,-1.020,-0.747,1.460,-1.635,-0.352,0.982,-0.276,1.087,-0.363,-1.016,-0.656,1.315,-1.513,-0.178,1.010
1,GCGMM,-0.948,0.743,-0.598,-0.445,-0.488,0.761,-0.944,-0.060,0.375,-0.859,1.766,-0.200,-1.021,-0.459,1.957,-1.607,2.744,-2.237,-0.875,1.315,-0.309,-0.889,-0.511,0.909,-2.226,1.245,0.026,-0.881,1.150,-0.364,-0.910,-0.543,0.670,-1.961,0.850,1.091
1,GCGMM,2.108,-0.804,-0.196,-0.517,-0.866,-0.459,2.680,-1.360,1.231,2.114,-1.171,-0.148,-0.616,-0.700,-1.207,1.134,-0.233,2.198,2.097,-1.094,-0.177,-0.645,-0.625,-1.038,0.941,-0.713,1.829,2.096,-1.041,-0.107,-0.611,-0.697,-0.841,1.963,-1.182,1.274
1,GCGMM,-0.376,-0.152,0.574,0.472,0.806,0.293,-1.561,1.662,-0.681,-0.349,-0.378,0.806,0.586,0.842,-0.527,-1.960,1.315,-1.111,-0.347,-0.246,0.870,0.280,0.856,-0.166,-1.902,1.229,-0.739,-0.359,-0.233,0.780,0.294,0.849,0.109,-1.782,1.290,-0.591
1,GCGMM,1.114,0.130,0.367,-0.046,0.093,0.892,0.423,0.705,-1.664,1.149,0.683,0.565,-0.647,0.090,1.638,-1.285,1.002,-1.584,1.142,0.778,0.541,-0.768,0.043,1.589,-1.579,1.410,-1.601,1.129,0.843,0.465,-0.619,0.045,1.782,-1.531,1.230,-1.180
1,GCGMM,-0.724,1.163,-1.358,-1.447,-1.395,0.709,-0.051,-0.670,0.139,-0.695,1.272,-1.274,-1.577,-1.412,0.856,-0.005,-0.549,-0.086,-0.709,1.426,-1.251,-1.555,-1.357,1.286,0.535,-0.610,-0.216,-0.705,1.833,-1.246,-1.578,-1.384,1.448,0.729,-0.160,-1.002
1,GCGMM,0.494,0.290,-1.135,-1.603,-1.747,-0.181,-0.091,1.270,-0.949,0.529,0.186,-1.117,-1.687,-1.792,-0.643,-0.699,1.006,0.776,0.548,0.063,-1.074,-1.675,-1.737,-0.747,-0.741,1.422,1.025,0.533,0.173,-1.054,-1.794,-1.698,-0.253,-0.401,1.467,0.361
1,GCGMM,0.016,0.047,-0.631,-1.039,-0.548,0.134,-0.344,-0.381,-0.107,0.041,0.294,-0.495,-1.143,-0.542,1.310,-0.333,0.881,-1.366,0.026,0.282,-0.625,-1.039,-0.512,1.310,-0.549,0.060,-0.410,0.022,0.326,-0.609,-1.055,-0.521,1.284,-0.503,0.276,-0.916
1,GCGMM,-0.305,-0.867,0.318,0.524,0.465,-1.994,-0.200,2.407,3.806,-0.367,0.081,0.031,0.800,0.375,0.783,0.161,-0.537,-0.684,-0.370,0.128,0.030,0.805,0.429,0.780,0.211,-0.603,-0.759,-0.368,0.175,0.017,0.785,0.452,0.762,0.113,-0.500,-0.792
1,GCGMM,-0.647,-0.145,-0.036,0.579,0.539,0.691,0.653,-0.349,-0.787,-0.635,0.393,-0.017,0.431,0.377,1.110,0.116,0.234,-1.440,-0.619,0.394,0.114,0.257,0.450,1.309,0.146,0.431,-1.812,-0.597,0.145,0.233,0.170,0.509,1.152,0.176,0.523,-2.024
1,GCGMM,-0.182,0.250,0.187,0.490,0.318,1.039,-0.129,0.684,-1.181,-0.190,0.106,0.117,0.823,0.297,0.612,0.104,-0.149,-0.611,-0.187,0.202,0.162,0.704,0.302,0.793,0.119,0.136,-1.090,-0.181,0.349,0.203,0.643,0.284,1.042,-0.005,0.441,-1.253
1,GCGMM,-0.387,0.167,-0.639,-0.821,-0.675,-0.904,-0.275,-0.525,0.300,-0.396,0.625,-0.750,-0.683,-0.841,-0.265,-0.070,-0.255,0.058,-0.403,0.478,-0.729,-0.667,-0.742,-0.299,0.105,-0.370,-0.055,-0.394,0.267,-0.722,-0.734,-0.685,-0.535,0.007,-0.290,-0.106
1,GCGMM,-0.604,0.781,-0.483,-0.212,-0.219,0.990,-0.425,-0.533,-0.182,-0.565,1.130,-0.291,-0.607,-0.264,1.346,-0.409,0.936,-1.624,-0.579,0.810,-0.343,-0.513,-0.199,1.216,-0.599,0.146,-1.141,-0.582,0.688,-0.354,-0.394,-0.186,1.190,-0.321,0.233,-1.206
1,GCGMM,0.255,-0.118,-0.586,-0.117,-0.684,-0.878,0.791,-1.116,1.165,0.269,0.120,-0.583,-0.159,-0.614,-0.447,1.416,-1.252,0.972,0.259,-0.109,-0.543,-0.160,-0.534,-0.608,1.201,-1.096,1.082,0.261,-0.072,-0.611,-0.191,-0.503,-0.479,1.229,-1.067,1.033
1,GCGMM,-1.031,1.664,-1.069,-1.377,-1.060,1.381,0.949,-0.202,-0.934,-1.046,0.778,-1.667,-1.257,-1.296,0.094,0.910,-0.808,0.833,-1.056,0.832,-1.550,-1.214,-1.207,0.144,1.193,-0.837,0.350,-1.052,1.288,-1.515,-1.217,-1.123,0.764,1.449,-0.760,-0.086
1,GCGMM,-0.459,1.184,-1.413,-1.359,-1.603,0.050,0.093,0.366,-0.453,-0.427,1.113,-1.321,-1.513,-1.543,-0.214,-0.501,0.105,0.248,-0.420,1.804,-1.247,-1.551,-1.567,0.323,-0.274,0.413,-0.170,-0.433,1.652,-1.298,-1.488,-1.492,-0.001,-0.560,0.958,-0.502
1,GCGMM,-0.537,0.247,-1.113,-0.938,-0.814,0.076,2.115,-1.052,-0.047,-0.512,0.432,-0.977,-1.078,-0.745,0.049,1.603,-1.284,0.230,-0.512,0.574,-0.919,-1.058,-0.755,0.092,1.807,-0.988,-0.191,-0.521,0.527,-0.921,-1.007,-0.702,0.119,1.363,-0.840,-0.308
1,GCGMM,-0.575,-0.775,-0.510,0.232,-0.518,-2.976,0.347,0.016,2.565,-0.601,-0.698,-0.528,0.265,-0.089,-2.285,0.706,0.593,2.023,-0.566,-0.659,-0.504,0.324,-0.047,-2.091,1.140,0.119,1.804,-0.547,-0.755,-0.519,0.376,-0.097,-2.503,0.745,-0.179,1.445
1,GCGMM,-0.141,0.704,-0.186,-0.374,-0.139,0.925,-0.020,-0.093,-0.725,-0.128,0.775,-0.100,-0.481,-0.143,1.307,-0.410,-0.352,-0.753,-0.130,0.681,-0.103,-0.475,-0.117,1.083,-0.461,-0.198,-0.584,-0.139,0.689,-0.140,-0.362,-0.103,0.927,-0.451,-0.298,-0.214
1,GCGMM,-0.337,-1.252,1.058,1.858,1.567,-1.045,-0.559,0.053,-0.362,-0.264,-1.354,1.478,1.255,1.609,-0.914,-1.388,1.405,-0.122,-0.256,-1.310,1.475,1.274,1.610,-0.855,-1.375,2.394,-0.340,-0.271,-1.369,1.452,1.455,1.575,-0.876,-1.083,1.966,-0.002
1,GCGMM,0.052,-0.812,0.471,0.486,0.515,-0.979,0.142,0.228,0.988,0.052,-1.161,0.521,0.424,0.679,-1.364,-0.210,0.262,1.366,0.058,-1.051,0.482,0.378,0.590,-1.168,-0.314,0.646,1.027,0.055,-0.876,0.432,0.593,0.514,-1.320,-0.318,0.622,0.966
1,GCGMM,-0.305,-1.012,1.605,0.546,1.471,0.047,-1.481,1.830,0.385,-0.345,-1.086,1.535,0.779,1.575,0.626,-1.338,0.069,-0.433,-0.348,-1.065,1.440,0.736,1.517,0.511,-1.327,0.398,0.242,-0.351,-1.027,1.431,0.655,1.497,0.535,-1.273,0.586,0.665
1,GCGMM,0.606,-0.438,0.327,0.530,0.340,-0.020,0.639,-1.023,0.593,0.617,-0.479,0.332,0.456,0.353,-1.076,-0.203,1.104,1.734,0.606,-0.318,0.298,0.594,0.437,-0.240,0.484,-0.379,0.637,0.610,-0.301,0.399,0.507,0.445,0.045,0.613,-0.714,0.421
1,GCGMM,0.873,-1.156,1.200,1.105,1.019,-1.189,0.585,-0.139,-0.394,0.837,-1.257,1.111,1.009,1.025,-1.790,-0.253,0.859,0.030,0.872,-1.155,1.065,1.057,0.997,-1.853,-0.031,0.465,-0.417,0.890,-1.140,1.026,1.186,0.986,-1.749,0.325,0.125,-0.488
1,GCGMM,1.347,-1.232,1.656,1.107,1.290,0.186,0.268,-1.045,0.702,1.360,-1.567,1.780,0.845,1.241,-0.806,0.199,-0.763,1.282,1.341,-1.522,1.705,0.990,1.272,-0.632,0.611,-0.976,1.178,1.338,-1.503,1.670,1.025,1.272,-0.569,0.687,-0.933,1.120
1,GCGMM,3.303,-1.016,0.997,0.447,0.266,-0.020,0.956,-0.995,0.489,3.306,-1.014,0.971,0.300,0.197,-0.132,0.824,-0.638,0.196,3.284,-1.024,0.952,0.471,0.252,0.007,1.453,-0.822,0.174,3.283,-1.069,0.976,0.386,0.297,-0.150,1.089,-0.883,0.365
1,GCGMM,1.315,-1.262,-0.199,-0.248,-0.622,-3.155,-0.577,1.795,3.147,1.323,-0.835,-0.278,-0.320,-0.734,-1.844,0.024,0.363,1.539,1.306,-0.747,-0.280,-0.238,-0.698,-1.732,0.643,-0.360,1.202,1.317,-0.738,-0.312,-0.224,-0.656,-1.645,0.975,-0.522,1.057
1,GCGMM,-0.141,0.855,-1.324,-1.276,-1.468,0.075,1.211,-0.699,0.005,-0.131,0.754,-1.259,-1.299,-1.511,-0.194,0.996,-0.736,-0.075,-0.133,0.984,-1.321,-1.350,-1.471,0.200,1.290,-0.554,-0.362,-0.135,1.026,-1.286,-1.341,-1.457,0.357,1.260,-0.461,-0.549
1,GCGMM,-0.270,-0.778,0.686,0.562,0.730,-0.287,1.144,0.516,-0.957,-0.302,-1.274,0.674,0.461,0.805,-1.003,0.397,1.545,-0.107,-0.246,-1.193,0.808,0.426,0.779,-1.551,0.182,0.877,-0.792,-0.258,-1.198,0.739,0.584,0.751,-1.513,0.526,0.348,-0.596
1,GCGMM,1.094,-1.149,1.047,0.810,1.092,-1.183,0.270,-0.157,-0.043,1.085,-1.393,1.045,0.804,1.135,-1.128,-0.182,0.050,1.146,1.075,-1.290,1.086,0.677,1.095,-1.086,-0.422,0.137,0.966,1.073,-1.174,1.057,0.678,1.038,-0.676,-0.250,0.127,0.227
1,GCGMM,-0.359,-0.859,-0.024,0.551,0.434,-0.706,1.350,-1.070,0.618,-0.337,-0.897,0.068,0.305,0.518,-0.762,1.000,-0.602,0.978,-0.333,-0.965,0.005,0.283,0.535,-0.755,1.107,-0.603,1.005,-0.335,-0.980,0.080,0.323,0.547,-0.760,0.996,-0.605,0.987
1,GCGMM,-0.771,1.320,-1.331,-1.081,-1.321,0.480,1.627,-0.095,-0.702,-0.742,0.776,-1.382,-1.194,-1.207,-0.059,1.633,-0.400,0.209,-0.744,0.688,-1.316,-1.249,-1.218,-0.361,1.582,-0.512,-0.062,-0.728,0.649,-1.292,-1.218,-1.154,-0.218,1.607,-0.460,-0.103
1,GCGMM,-0.069,0.479,-0.094,-0.331,-0.214,0.789,-0.764,0.555,-0.795,-0.065,0.431,-0.038,-0.195,-0.181,0.738,-0.549,-0.171,-0.373,-0.075,0.551,-0.143,-0.141,-0.189,0.974,-0.636,0.259,-0.275,-0.069,0.577,-0.184,-0.251,-0.231,0.887,-0.846,0.372,-0.338
1,GCGMM,-0.851,0.207,-0.530,-0.224,-0.313,-0.017,-0.429,2.611,-1.280,-0.853,-0.389,-0.641,-0.110,-0.151,-1.368,-0.870,1.780,1.381,-0.851,-0.131,-0.677,0.015,-0.204,-1.068,-0.512,1.279,0.437,-0.860,-0.043,-0.693,0.022,-0.097,-0.687,-0.124,0.233,0.259
1,GCGMM,-0.031,0.458,-0.067,-0.340,-0.214,0.775,-0.788,0.632,-0.838,-0.030,0.382,-0.020,-0.166,-0.176,0.695,-0.559,-0.249,-0.285,-0.040,0.533,-0.129,-0.114,-0.188,0.957,-0.638,0.267,-0.214,-0.033,0.569,-0.172,-0.241,-0.234,0.866,-0.883,0.382,-0.276
1,GCGMM,2.036,-0.825,0.926,0.683,0.239,-3.665,2.772,-2.030,1.192,1.937,-1.730,1.037,0.746,0.668,-3.150,4.681,-2.417,2.062,2.245,-2.090,1.145,1.062,0.790,-3.737,4.707,-2.264,3.235,2.208,-2.209,1.339,0.940,0.852,-3.828,4.503,-1.880,3.076
1,GCGMM,1.690,-1.406,1.485,1.338,0.802,-1.282,-0.611,-0.213,2.503,1.672,-1.245,1.197,1.509,0.819,-1.643,-1.347,1.277,2.040,1.662,-1.169,1.207,1.655,0.842,-1.444,-0.896,0.671,1.917,1.666,-1.181,1.282,1.557,0.861,-1.378,-0.773,0.551,1.981
1,GCGMM,2.621,-1.218,1.052,1.000,0.565,-1.290,-1.212,0.647,0.110,2.633,-0.714,1.214,0.613,0.490,-0.652,-1.703,2.998,-2.242,2.628,-0.776,1.226,0.524,0.552,-0.666,-1.588,3.608,-2.902,2.640,-1.055,1.304,0.413,0.595,-1.765,-1.876,2.809,-2.527
1,GCGMM,0.598,-0.215,1.023,-0.422,0.755,-0.090,-1.265,1.924,-2.180,0.520,-0.291,0.732,0.134,0.750,1.138,-0.900,0.316,-1.267,0.538,-0.228,0.846,-0.228,0.796,1.430,-1.087,-0.134,-1.123,0.552,-0.139,0.898,-0.432,0.807,1.799,-1.204,0.317,-1.161
1,GCGMM,-0.424,0.430,-0.124,0.422,0.356,0.460,-1.616,1.548,-1.402,-0.352,0.102,0.313,0.454,0.347,-1.307,-2.381,2.159,-1.570,-0.347,0.307,0.484,-0.028,0.409,-0.624,-2.291,1.791,-1.403,-0.364,0.304,0.339,0.049,0.411,-0.179,-2.126,1.766,-1.441
1,GCGMM,2.817,-0.393,-0.193,-0.757,-1.085,1.955,5.595,-4.184,-0.483,2.823,-1.472,-0.031,-0.881,-0.671,-0.637,2.129,-0.767,2.788,2.805,-1.404,-0.083,-1.009,-0.560,-0.417,1.207,-1.028,2.390,2.793,-1.312,0.077,-0.958,-0.734,-0.121,2.846,-1.773,1.469
1,GCGMM,-1.005,-0.171,-1.442,0.135,-1.409,-2.468,-0.133,-0.396,0.582,-1.000,0.939,-1.515,0.316,-1.484,-0.882,0.669,-1.720,-0.164,-0.999,0.520,-1.503,0.183,-1.447,-0.910,1.123,-0.863,0.105,-1.003,0.761,-1.567,0.283,-1.401,-0.859,1.236,-0.503,-0.287
1,GCGMM,-1.037,1.904,-1.098,-1.624,-1.502,1.657,-0.184,0.348,-1.175,-1.058,1.711,-1.219,-1.570,-1.267,1.320,1.242,-1.157,-0.231,-1.050,1.845,-1.319,-1.514,-1.477,1.310,0.116,-0.851,0.003,-1.061,1.519,-1.326,-1.551,-1.481,1.116,-0.453,-0.400,0.159
1,GCGMM,2.581,-1.273,1.097,1.008,0.616,-1.569,-1.302,0.603,0.354,2.598,-0.619,1.324,0.479,0.546,-0.535,-1.760,3.333,-2.487,2.596,-0.750,1.343,0.365,0.604,-0.815,-1.764,3.923,-2.999,2.608,-1.046,1.404,0.258,0.643,-2.015,-2.075,2.943,-2.496
1,GCGMM,-0.452,-0.269,0.289,0.537,0.638,-0.642,-2.036,0.178,0.745,-0.515,-0.655,-0.321,1.734,0.421,-1.245,-0.438,-0.347,1.875,-0.494,-0.543,0.013,1.340,0.277,-0.461,-0.278,-0.118,2.462,-0.476,-1.002,0.203,0.991,0.553,-0.593,-0.292,0.007,1.467
1,GCGMM,4.123,-1.174,1.148,0.648,0.160,-1.156,-1.415,0.815,0.342,4.102,-0.370,1.174,0.387,0.036,-0.168,-1.666,3.506,-3.263,4.089,-0.522,1.198,0.241,0.128,-0.342,-1.506,3.637,-3.925,4.114,-0.832,1.310,-0.020,0.206,-1.749,-2.076,2.789,-3.642
1,GCGMM,-0.792,-0.285,-0.915,-1.200,-1.161,-1.050,-0.636,0.518,0.660,-0.814,0.953,-1.144,-0.986,-1.035,0.204,0.236,-0.674,-0.008,-0.828,0.936,-1.130,-0.873,-1.239,-0.048,0.527,-0.636,0.604,-0.833,0.992,-1.175,-0.800,-1.350,-0.927,-0.017,-0.671,0.774
1,GCGMM,0.782,-0.254,1.073,-0.451,0.738,-0.123,-1.144,1.785,-2.189,0.704,-0.297,0.781,0.060,0.738,1.157,-0.943,0.267,-1.268,0.723,-0.236,0.898,-0.311,0.783,1.437,-1.155,-0.070,-1.163,0.735,-0.125,0.947,-0.512,0.796,1.849,-1.287,0.394,-1.169
1,GCGMM,-0.389,-1.031,-0.001,0.282,0.413,-0.832,1.397,-1.077,0.637,-0.368,-1.046,0.046,0.049,0.510,-0.942,0.774,-0.294,1.137,-0.359,-1.124,-0.017,-0.000,0.529,-0.863,1.133,-0.425,1.192,-0.363,-1.175,0.093,0.069,0.573,-0.683,1.133,-0.578,1.372
1,GCGMM,3.815,-0.765,-0.315,-1.256,-1.767,-0.287,3.600,-1.561,1.656,3.812,-1.361,-0.296,-1.254,-1.544,-1.515,1.228,0.022,3.042,3.779,-1.184,-0.302,-1.287,-1.429,-1.234,0.826,-0.789,2.398,3.779,-1.083,-0.236,-1.258,-1.558,-0.897,2.631,-1.581,1.473
