SubType,Method,Pre.Energy,Pre.Contrast,Pre.Homogeneity,Pre.Entropy,Pre.Correlation,Pre.I,Pre.SD,Pre.Kurtosis,Pre.Skewness,Post1.Energy,Post1.Contrast,Post1.Homogeneity,Post1.Entropy,Post1.Correlation,Post1.I,Post1.SD,Post1.Kurtosis,Post1.Skewness,Post2.Energy,Post2.Contrast,Post2.Homogeneity,Post2.Entropy,Post2.Correlation,Post2.I,Post2.SD,Post2.Kurtosis,Post2.Skewness,Post3.Energy,Post3.Contrast,Post3.Homogeneity,Post3.Entropy,Post3.Correlation,Post3.I,Post3.SD,Post3.Kurtosis,Post3.Skewness
-1,GT,0.447,-1.893,2.650,0.833,1.535,-2.969,-2.305,3.587,2.492,0.128,-1.456,1.941,1.752,1.712,0.200,-0.992,1.430,-0.694,0.119,-1.292,1.843,1.799,1.679,0.314,-0.919,1.394,-0.660,0.124,-1.344,1.872,1.861,1.639,-0.450,-0.971,0.882,-0.300
-1,GT,-1.000,-1.257,0.981,1.180,1.406,-1.082,0.455,-0.326,-0.005,-0.973,-1.023,1.071,0.986,1.195,-0.344,-0.458,1.107,0.158,-0.971,-1.121,1.192,0.831,1.249,-0.777,-1.065,0.777,-0.092,-0.971,-0.891,1.096,0.900,1.297,0.420,-0.971,0.584,-1.053
-1,GT,0.022,3.526,-3.024,-3.260,-3.408,0.115,-2.357,0.438,0.812,0.173,5.169,-2.611,-3.818,-3.792,3.637,-2.379,2.027,-3.984,0.127,4.861,-2.752,-3.751,-3.695,3.705,-1.473,1.631,-3.019,0.134,4.368,-2.766,-3.729,-3.624,3.533,-1.306,1.046,-2.276
1,GT,-0.618,0.027,-0.506,-0.027,-0.190,-0.836,0.160,-0.542,0.009,-0.608,0.251,-0.551,-0.086,-0.331,-0.467,0.166,-0.297,0.525,-0.617,0.149,-0.501,-0.166,-0.246,-0.571,-0.495,-0.022,0.155,-0.614,0.333,-0.523,-0.089,-0.301,-0.096,-0.171,-0.032,0.215
1,GT,-0.410,0.449,-1.209,-1.165,-1.077,-0.609,0.942,-0.621,1.233,-0.374,0.808,-1.214,-1.330,-1.304,-0.196,0.646,-0.344,0.834,-0.382,0.859,-1.183,-1.327,-1.330,0.031,0.416,-0.215,0.565,-0.371,0.925,-1.199,-1.340,-1.325,-0.146,0.371,-0.209,0.567
1,GT,-0.955,1.020,-0.306,-0.702,-0.408,0.005,-1.284,2.035,-2.115,-1.004,0.241,-0.658,-0.125,0.033,-0.240,1.035,-1.001,0.147,-1.013,0.741,-0.605,-0.179,-0.287,-0.278,-0.096,-0.220,-0.220,-1.005,1.016,-0.665,-0.190,-0.410,-0.028,-0.118,0.041,-0.254
1,GT,-0.672,0.047,-1.148,-0.861,-0.707,-0.579,1.979,-0.842,0.751,-0.631,0.211,-1.203,-1.063,-0.634,-0.465,1.801,-0.957,1.102,-0.641,0.228,-1.131,-1.057,-0.613,-0.203,2.178,-0.978,0.933,-0.635,0.207,-1.153,-1.052,-0.632,-0.604,1.706,-0.876,0.833
1,GT,-0.801,0.562,-0.470,-0.132,-0.210,0.841,-0.266,-0.073,-0.797,-0.783,0.231,-0.466,-0.023,-0.029,0.519,-0.167,-0.279,-0.721,-0.716,-0.233,-0.769,0.466,-0.072,-1.600,1.119,-0.628,0.402,-0.790,0.261,-0.508,0.022,-0.055,0.573,-0.023,-0.179,-0.624
1,GT,0.203,-0.033,0.203,0.897,0.418,0.581,0.076,0.007,-0.882,0.224,0.104,0.350,0.830,0.074,-0.639,-0.958,0.380,-0.170,0.224,0.063,0.377,0.806,0.125,-0.250,-0.912,0.312,-0.062,0.230,-0.035,0.413,0.789,0.179,-0.394,-0.959,0.255,0.130
1,GT,0.042,0.357,0.097,-0.321,0.198,1.259,-0.388,0.016,-0.974,0.048,0.867,0.119,-0.160,-0.027,1.711,-1.030,-0.215,-0.304,0.049,0.862,0.106,-0.261,0.021,1.905,-0.896,-0.128,-0.744,0.057,0.923,0.174,-0.351,0.047,1.615,-1.189,0.006,-0.876
1,GT,2.296,-0.042,-0.750,-1.691,-1.901,-0.757,0.227,-0.186,1.635,2.305,0.558,-0.699,-1.806,-1.876,1.183,0.132,-0.218,0.405,2.304,0.493,-0.703,-1.770,-1.811,1.288,0.144,-0.478,0.418,2.299,0.471,-0.736,-1.705,-1.786,1.337,0.088,-0.361,0.276
1,GT,-0.154,0.039,0.176,-0.234,0.325,0.755,-0.729,-0.365,-0.021,-0.147,0.354,0.094,-0.029,0.002,0.885,-0.935,0.161,0.549,-0.156,0.310,0.094,-0.005,0.001,0.366,-0.896,-0.149,1.136,-0.147,0.200,0.153,-0.053,0.001,0.106,-0.860,-0.229,1.557
1,GT,2.275,-0.425,0.739,0.341,0.315,1.116,-0.240,-0.575,0.058,2.281,-0.089,0.842,0.337,0.058,0.833,-1.122,0.213,-0.128,2.285,-0.126,0.852,0.279,0.085,1.017,-1.024,0.042,0.041,2.275,-0.155,0.861,0.273,0.116,1.170,-0.868,-0.055,0.098
1,GT,3.068,-0.703,0.967,0.576,0.357,1.066,-0.187,-0.785,0.425,3.074,-0.428,1.099,0.514,0.088,0.522,-1.155,0.365,-0.066,3.079,-0.477,1.117,0.471,0.107,0.702,-1.069,0.102,0.320,3.063,-0.538,1.104,0.494,0.140,1.012,-0.754,-0.077,0.444
1,GT,0.367,-0.066,0.215,1.418,0.461,0.501,0.447,0.179,-1.278,0.394,-0.012,0.468,1.227,0.107,-1.341,-0.969,0.481,-0.501,0.399,-0.051,0.507,1.181,0.182,-0.534,-0.919,0.524,-0.615,0.404,-0.144,0.532,1.177,0.260,-0.625,-1.005,0.478,-0.528
1,GT,0.192,0.599,0.037,-0.387,0.101,1.643,-0.127,0.306,-1.699,0.197,1.258,0.138,-0.259,-0.048,2.341,-1.101,-0.502,-0.954,0.204,1.283,0.116,-0.456,0.037,3.077,-0.897,-0.111,-2.176,0.212,1.474,0.191,-0.578,0.082,2.764,-1.439,0.184,-2.729
1,GT,0.933,-0.087,0.833,1.720,0.959,1.843,0.000,0.495,-1.675,0.964,-0.028,1.152,1.646,0.434,-0.791,-1.959,0.983,-0.788,0.972,-0.014,1.158,1.671,0.455,0.035,-1.282,0.609,-0.256,0.982,-0.363,1.246,1.571,0.605,-0.660,-1.661,0.511,0.055
1,GT,-1.015,0.017,-1.092,0.149,-0.632,-2.201,0.923,-0.693,0.035,-1.004,0.163,-1.104,-0.135,-0.617,-1.627,1.111,-0.690,0.505,-1.012,0.012,-1.012,-0.303,-0.457,-1.374,-0.151,0.088,-0.686,-1.015,0.448,-1.103,-0.121,-0.560,-0.270,0.420,0.137,-0.936
1,GT,-1.624,1.630,-0.600,-1.626,-0.886,-0.328,-2.070,3.208,-2.828,-1.715,0.321,-1.241,-0.678,0.009,-0.010,2.188,-1.800,0.330,-1.728,1.132,-1.173,-0.749,-0.525,-0.294,0.376,-0.528,-0.311,-1.719,1.624,-1.288,-0.756,-0.750,0.184,0.369,-0.083,-0.477
1,GT,-0.632,0.027,-0.528,-0.021,-0.207,-0.887,0.189,-0.547,0.010,-0.623,0.248,-0.572,-0.088,-0.342,-0.510,0.202,-0.312,0.524,-0.631,0.144,-0.520,-0.171,-0.254,-0.601,-0.482,-0.018,0.124,-0.629,0.338,-0.545,-0.091,-0.311,-0.103,-0.149,-0.026,0.172
1,GT,-0.670,0.168,-0.611,0.356,-0.041,1.558,0.607,-1.881,0.334,-0.593,0.222,-0.301,0.065,-0.081,1.171,-1.197,0.340,-1.464,-0.461,-1.067,-0.909,1.019,0.112,-2.733,2.161,-0.977,0.936,-0.605,-0.387,-0.373,0.204,0.249,1.088,0.059,-0.367,-0.942
1,GT,-0.724,-0.190,-0.145,0.557,0.265,-0.953,-0.242,-0.501,-0.620,-0.729,-0.035,-0.211,0.553,0.168,-0.607,-0.080,-0.273,0.367,-0.738,-0.215,-0.151,0.431,0.311,-0.880,-0.964,0.078,-0.056,-0.739,0.029,-0.176,0.553,0.226,-0.071,-0.449,0.059,0.033
1,GT,-0.545,-0.391,-1.527,-0.933,-0.841,-0.842,3.448,-2.138,2.041,-0.463,0.197,-1.448,-1.484,-0.934,-0.565,2.145,-0.938,1.532,-0.474,-0.002,-1.368,-1.452,-0.760,-0.169,3.201,-1.319,1.452,-0.469,-0.158,-1.372,-1.440,-0.733,-0.863,2.527,-1.288,1.322
1,GT,-0.509,-0.294,-0.571,0.190,-0.120,-1.108,0.627,-1.374,0.695,-0.481,0.254,-0.517,-0.073,-0.449,-0.541,-0.114,-0.070,0.647,-0.489,-0.041,-0.468,-0.161,-0.233,-0.665,-0.624,0.042,0.276,-0.488,0.113,-0.477,-0.057,-0.266,-0.118,-0.188,-0.055,0.366
1,GT,-1.240,0.073,-1.044,-0.729,-0.652,-1.913,0.225,-0.958,0.686,-1.240,0.363,-1.235,-0.782,-0.639,-0.337,1.020,-0.811,1.053,-1.255,0.215,-1.168,-0.904,-0.527,-0.814,-0.179,-0.275,0.320,-1.255,0.613,-1.234,-0.756,-0.665,0.130,0.428,-0.250,0.279
1,GT,-0.426,0.094,0.156,-1.093,0.254,0.887,-1.342,-0.648,0.633,-0.428,0.544,-0.101,-0.682,-0.053,2.043,-0.918,-0.005,1.095,-0.444,0.497,-0.121,-0.623,-0.093,0.834,-0.885,-0.500,2.048,-0.434,0.379,-0.044,-0.693,-0.133,0.487,-0.784,-0.597,2.642
